cpg_id,chr,mapinfo,genes,directions,n_t1_pairs,saliva_ok,blood_ok,buccal_ok,n_tissues_ok,rho_saliva_epic,rho_saliva_450k,rho_blood_epic,rho_blood_450k,rho_buccal_epic,rho_blood_saliva_450k,gene_annot,island_density,open_sea,design_type,saliva_amaze_raw,saliva_amaze_adj,blood_amaze_raw,blood_amaze_adj,buccal_amaze_raw,buccal_amaze_adj,grade,confirmed_tissues,hannon_cortical_raw,hannon_cortical_adj,hannon_cerebellum_raw,blood_hannon_ok,grade_v3,sommerer_buccal_R,buccal_sommerer_ok,n_independent_cohorts,grade_v4,strict_qc
cg04809988,22,41940355,CSDC2;MEI1;POLR3H,1;1;1,3,TRUE,TRUE,TRUE,3,0.815584415584416,0.854545454545454,0.81038961038961,0.539393939393939,0.928571428571429,0.793939393939394,POLR3H;POLR3H;POLR3H;POLR3H;POLR3H,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7922,0.7725,0.7959,TRUE,B,,FALSE,2,B,FALSE
cg04827223,11,72435913,STARD10,1,1,TRUE,TRUE,TRUE,3,0.518181818181818,0.878787878787879,0.7,0.709090909090909,0.585714285714286,0.672727272727273,ARAP1,0,TRUE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5869,0.6016,0.1908,TRUE,B,0.4559,FALSE,2,B,TRUE
cg04944784,2,26401820,HADHB,1,1,TRUE,TRUE,TRUE,3,0.741558441558442,0.696969696969697,0.628571428571429,0.709090909090909,0.780519480519481,0.672727272727273,FAM59B,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7811,0.805,0.3364,TRUE,B,0.7821,TRUE,3,B,TRUE
cg05045817,1,184633523,AL713852.1;EDEM3,1;-1,2,TRUE,TRUE,TRUE,3,0.545454545454545,0.842424242424242,0.614285714285714,0.903030303030303,0.793506493506493,0.903030303030303,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4959,0.3799,0.3251,FALSE,B,0.0724,FALSE,1,B,TRUE
cg05132077,22,49448320,AL078622.1,-1,1,TRUE,TRUE,TRUE,3,0.650649350649351,0.890909090909091,0.763636363636364,0.806060606060606,0.805194805194805,0.83030303030303,,1,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6677,0.483,0.4835,TRUE,B,0.7382,TRUE,3,B,TRUE
cg05200811,21,47581042,FTCD;PCNT;SPATC1L;YBEY,1;-1;1;1,4,TRUE,TRUE,TRUE,3,0.857142857142857,0.987878787878788,0.87012987012987,0.963636363636364,0.906493506493506,0.987878787878788,,2,FALSE,II,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,A,saliva;blood,0.8539,0.8148,0.8153,TRUE,A+,0.7766,TRUE,4,A++,TRUE
cg05269323,7,150067712,LRRC61;REPIN1;ZBED6CL,-1;-1;1,3,TRUE,TRUE,TRUE,3,0.514285714285714,0.612121212121212,0.774025974025974,0.806060606060606,0.531168831168831,0.260606060606061,REPIN1;REPIN1;REPIN1;REPIN1,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7981,0.8054,0.7466,TRUE,B,,FALSE,2,B,FALSE
cg05313129,8,58192883,LINC00588,-1,1,TRUE,TRUE,TRUE,3,0.784415584415584,0.733333333333333,0.845454545454545,0.963636363636364,0.88051948051948,0.733333333333333,C8orf71,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5867,0.4767,0.4818,TRUE,B,0.6044,TRUE,3,B,TRUE
cg05388281,4,125504,AC253576.2;ZNF718,-1;1,2,TRUE,TRUE,TRUE,3,0.758441558441558,0.83030303030303,0.688311688311688,0.854545454545454,0.741558441558442,0.903030303030303,ZNF718,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8106,0.8105,0.6084,TRUE,B,,FALSE,2,B,FALSE
cg05406101,21,30392219,AF165147.1;RWDD2B,-1;-1,2,TRUE,TRUE,TRUE,3,0.574025974025974,0.636363636363636,0.545454545454545,0.806060606060606,0.633766233766234,0.466666666666667,RWDD2B,6,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.2164,0.2383,0.2742,FALSE,A,0.2512,FALSE,1,A,TRUE
cg05471845,3,42306467,AC018358.1,-1,1,TRUE,TRUE,TRUE,3,0.855844155844156,0.587878787878788,0.696103896103896,0.806060606060606,0.784415584415584,0.515151515151515,CCK,6,FALSE,I,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.3289,0.3613,0.3727,FALSE,A+,0.3968,FALSE,2,A++,TRUE
cg05505459,1,911995,AL645608.7,-1,1,TRUE,TRUE,TRUE,3,0.881818181818182,0.709090909090909,0.898701298701299,0.575757575757576,0.594805194805195,0.878787878787879,C1orf170,1,FALSE,II,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,A,blood,0.8956,0.8821,0.8646,TRUE,A+,0.6755,TRUE,3,A++,TRUE
cg05742863,22,45809319,RIBC2;SMC1B,-1;-1,2,TRUE,TRUE,TRUE,3,0.681818181818182,0.696969696969697,0.553246753246753,0.515151515151515,0.728571428571429,0.333333333333333,SMC1B;RIBC2,10,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5295,0.5211,0.5242,TRUE,B,0.3823,FALSE,2,B,TRUE
cg05779406,7,1198841,ZFAND2A-DT,1,1,TRUE,TRUE,TRUE,3,0.850649350649351,0.903030303030303,0.794805194805195,0.975757575757576,0.742857142857143,0.915151515151515,ZFAND2A,5,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.7904,0.7883,0.769,TRUE,A+,0.7574,TRUE,4,A++,TRUE
cg05834845,3,195489306,SDHAP1,1,1,TRUE,TRUE,TRUE,3,0.737662337662338,0.939393939393939,0.657142857142857,0.927272727272727,0.837662337662338,0.903030303030303,MUC4;MUC4;MUC4,,FALSE,I,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,A,blood;buccal,0.8321,0.7891,0.7897,TRUE,A+,0.7707,TRUE,3,A++,TRUE
cg05896524,21,47604654,FTCD;PCNT;SPATC1L;YBEY,-1;1;-1;-1,4,TRUE,TRUE,TRUE,3,0.948051948051948,0.975757575757576,0.95974025974026,0.963636363636364,0.953246753246753,0.975757575757576,C21orf56;C21orf56,,FALSE,II,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,A,saliva;blood;buccal,0.8899,0.852,0.8783,TRUE,A+,,FALSE,3,A+,FALSE
cg05917111,16,75568999,ADAT1,1,1,TRUE,TRUE,TRUE,3,0.774025974025974,0.721212121212121,0.838961038961039,0.575757575757576,0.7,0.587878787878788,CHST5,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4968,0.4583,0.0953,FALSE,B,0.3454,FALSE,1,B,TRUE
cg05927579,20,43378669,AL118522.1,-1,1,TRUE,TRUE,TRUE,3,0.835064935064935,0.684848484848485,0.754545454545455,0.575757575757576,0.797402597402597,0.806060606060606,KCNK15,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5202,0.4962,0.4943,TRUE,B,0.4314,FALSE,2,B,TRUE
cg05991820,10,11785161,ECHDC3,-1,1,TRUE,TRUE,TRUE,3,0.54025974025974,0.818181818181818,0.51038961038961,0.527272727272727,0.649350649350649,0.866666666666667,ECHDC3,1,FALSE,II,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,A,saliva;buccal,0.3781,0.3347,0.1039,FALSE,A+,0.5977,TRUE,3,A++,TRUE
cg06060754,5,176797920,RGS14,-1,1,TRUE,TRUE,TRUE,3,0.837662337662338,0.915151515151515,0.809090909090909,0.927272727272727,0.745454545454545,0.975757575757576,RGS14,4,FALSE,I,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.8125,0.8123,0.8053,TRUE,A+,0.7091,TRUE,4,A++,TRUE
cg06360820,2,242988706,AC093642.5,-1,1,TRUE,TRUE,TRUE,3,0.814285714285714,0.793939393939394,0.945454545454545,0.806060606060606,0.967532467532468,0.745454545454545,,0,TRUE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.5643,0.4859,0.5188,TRUE,A+,0.7461,TRUE,4,A++,TRUE
cg06484146,7,12443880,VWDE,-1,1,TRUE,TRUE,TRUE,3,0.837662337662338,0.878787878787879,0.812987012987013,0.927272727272727,0.832467532467532,0.878787878787879,VWDE,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6443,0.6476,0.6025,TRUE,B,0.4622,FALSE,2,B,TRUE
cg06494592,3,125709126,AC092903.1;ALG1L;ROPN1B,-1;-1;-1,3,TRUE,TRUE,TRUE,3,0.823376623376623,0.890909090909091,0.746753246753247,0.866666666666667,0.783116883116883,0.757575757575757,,2,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7465,0.6625,0.6285,TRUE,B,0.7337,TRUE,3,B,TRUE
cg06675538,2,114033490,PAX8;PAX8-AS1,1;1,2,TRUE,TRUE,TRUE,3,0.571428571428571,0.575757575757576,0.698701298701299,0.793939393939394,0.836363636363636,0.418181818181818,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,A,buccal,0.4525,0.502,0.1,FALSE,A+,0.5293,TRUE,2,A++,TRUE
cg06680147,17,44344931,AC005829.2;ARL17B;KANSL1-AS1;LINC02210;LRRC37A;LRRC37A2;LRRC37A4P;MAPK8IP1P2,1;1;1;1;1;1;-1;1,8,TRUE,TRUE,TRUE,3,0.750649350649351,0.551515151515151,0.654545454545455,0.587878787878788,0.728571428571429,0.115151515151515,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4676,0.4716,0.4403,FALSE,B,,FALSE,1,B,FALSE
cg06713675,4,122721982,BBS7,1,1,TRUE,TRUE,TRUE,3,0.811688311688312,0.915151515151515,0.876623376623377,0.781818181818182,0.811688311688312,0.842424242424242,EXOSC9;EXOSC9,7,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6865,0.6539,0.703,TRUE,B,0.584,TRUE,3,B,TRUE
cg06833823,10,42863068,BX322639.1,-1,1,TRUE,TRUE,TRUE,3,0.548051948051948,0.648484848484848,0.554545454545455,0.563636363636364,0.64025974025974,0.636363636363636,LOC441666,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6997,0.7076,0.6226,TRUE,B,0.6106,TRUE,3,B,TRUE
cg06846259,2,25384654,POMC,-1,1,TRUE,TRUE,TRUE,3,0.711688311688312,0.757575757575757,0.548051948051948,0.757575757575757,0.844155844155844,0.806060606060606,POMC;POMC,3,FALSE,I,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,A,saliva;blood,0.5919,0.5318,0.4758,TRUE,A+,0.3526,FALSE,3,A++,TRUE
cg06864789,6,139012992,AL590617.2,-1,1,TRUE,TRUE,TRUE,3,0.827272727272727,0.793939393939394,0.816883116883117,0.915151515151515,0.52987012987013,0.915151515151515,,6,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8505,0.8286,0.7128,TRUE,B,0.6127,TRUE,3,B,TRUE
cg07018435,1,246860007,AL591848.1,-1,1,TRUE,TRUE,TRUE,3,0.637662337662338,0.878787878787879,0.638961038961039,0.854545454545454,0.677922077922078,0.866666666666667,,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7046,0.7084,0.513,TRUE,B,0.5505,TRUE,3,B,TRUE
cg07107813,15,101096479,AC027020.2;PRKXP1,1;1,2,TRUE,TRUE,TRUE,3,0.749350649350649,0.915151515151515,0.523376623376623,0.781818181818182,0.680519480519481,0.648484848484848,,,FALSE,II,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,A,saliva;blood,0.6023,0.5414,0.6299,TRUE,A+,0.5533,TRUE,4,A++,TRUE
cg07167872,1,205819463,AC119673.2,1,1,TRUE,TRUE,TRUE,3,0.74025974025974,0.76969696969697,0.680519480519481,0.939393939393939,0.502597402597403,0.818181818181818,PM20D1,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.9073,0.8701,0.8747,TRUE,B,0.7453,TRUE,3,B,TRUE
cg07298985,8,22133076,PIWIL2,-1,1,TRUE,TRUE,TRUE,3,0.805194805194805,0.793939393939394,0.832467532467532,0.721212121212121,0.876623376623377,0.903030303030303,PIWIL2;PIWIL2,10,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6011,0.5969,0.6298,TRUE,B,0.6618,TRUE,3,B,TRUE
cg07314298,2,11723111,C2ORF50,-1,1,TRUE,TRUE,TRUE,3,0.751948051948052,0.890909090909091,0.766233766233766,0.696969696969697,0.851948051948052,0.842424242424242,GREB1;GREB1;GREB1,0,TRUE,II,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,A,buccal,0.5047,0.5206,0.5189,TRUE,A+,0.6322,TRUE,3,A++,TRUE
cg07341007,3,195489909,SDHAP1,1,1,TRUE,TRUE,TRUE,3,0.735064935064935,0.793939393939394,0.780519480519481,0.696969696969697,0.824675324675325,0.781818181818182,MUC4;MUC4;MUC4,7,FALSE,I,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,A,saliva;blood;buccal,0.8181,0.7676,0.8012,TRUE,A+,0.6968,TRUE,4,A++,TRUE
cg07343612,16,622815,PIGQ;RAB40C;WFIKKN1,1;-1;-1,3,TRUE,TRUE,TRUE,3,0.844155844155844,0.6,0.868831168831169,0.733333333333333,0.91038961038961,0.757575757575757,PIGQ;PIGQ,,FALSE,I,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,A,saliva;buccal,0.748,0.7452,0.7676,TRUE,A+,,FALSE,3,A+,FALSE
cg07415359,11,18434354,LDHAL6A;LDHC,-1;-1,2,TRUE,TRUE,TRUE,3,0.75974025974026,0.745454545454545,0.762337662337662,0.915151515151515,0.576623376623377,0.660606060606061,LDHC;LDHC,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4569,0.3902,0.4535,FALSE,B,0.5066,TRUE,2,B,TRUE
cg07584631,19,50366240,PNKP,1,1,TRUE,TRUE,TRUE,3,0.596103896103896,0.781818181818182,0.742857142857143,0.551515151515151,0.564935064935065,0.6,PNKP,3,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3557,0.301,0.3215,FALSE,B,,FALSE,1,B,FALSE
cg07588819,2,132110512,RAB6D;SSBP3P2,1;1,2,TRUE,TRUE,TRUE,3,0.677922077922078,0.696969696969697,0.663636363636364,0.745454545454545,0.784415584415584,0.539393939393939,,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5251,0.5536,0.3733,TRUE,B,,FALSE,2,B,FALSE
cg07594247,2,113993304,PAX8;PAX8-AS1,-1;-1,2,TRUE,TRUE,TRUE,3,0.914285714285714,0.890909090909091,0.954545454545455,0.915151515151515,0.941558441558442,0.890909090909091,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,5,FALSE,I,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.755,0.7928,0.2323,TRUE,A+,0.6594,TRUE,4,A++,TRUE
cg07612827,19,7005180,ADGRE4P,-1,1,TRUE,TRUE,TRUE,3,0.763636363636364,0.76969696969697,0.819480519480519,0.733333333333333,0.875324675324675,0.587878787878788,FLJ25758,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7286,0.7527,0.6771,TRUE,B,0.5638,TRUE,3,B,TRUE
cg07638938,10,131348599,MGMT,-1,1,TRUE,TRUE,TRUE,3,0.903896103896104,0.854545454545454,0.949350649350649,0.83030303030303,0.912987012987013,0.903030303030303,MGMT,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8714,0.8509,0.8562,TRUE,B,,FALSE,2,B,FALSE
cg07747299,21,47604052,FTCD;PCNT;SPATC1L;YBEY,-1;1;-1;-1,4,TRUE,TRUE,TRUE,3,0.948051948051948,0.915151515151515,0.894805194805195,0.915151515151515,0.963636363636364,0.975757575757576,C21orf56;C21orf56,2,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.8319,0.7802,0.7664,TRUE,A+,0.7853,TRUE,3,A++,TRUE
cg07752409,5,179588838,RASGEF1C,-1,1,TRUE,TRUE,TRUE,3,0.787012987012987,0.903030303030303,0.863636363636364,0.721212121212121,0.787012987012987,0.806060606060606,RASGEF1C,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5008,0.4596,0.2305,TRUE,B,0.5333,TRUE,3,B,TRUE
cg07772999,2,113993052,PAX8;PAX8-AS1,-1;-1,2,TRUE,TRUE,TRUE,3,0.941558441558442,0.951515151515151,0.868831168831169,0.927272727272727,0.950649350649351,0.939393939393939,PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839;LOC654433,7,FALSE,I,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.7822,0.8038,0.1755,TRUE,A+,0.7321,TRUE,4,A++,TRUE
cg08065229,19,16606621,C19ORF44,-1,1,TRUE,TRUE,TRUE,3,0.738961038961039,0.757575757575757,0.742857142857143,0.648484848484848,0.527272727272727,0.490909090909091,C19orf44;CALR3,9,FALSE,II,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,A,saliva;blood,0.4478,0.3875,0.2117,FALSE,A+,0.3695,FALSE,2,A++,TRUE
cg08219700,8,58056026,LINC00588,1,1,TRUE,TRUE,TRUE,3,0.836363636363636,0.939393939393939,0.924675324675325,0.951515151515151,0.906493506493506,0.903030303030303,,5,FALSE,II,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,A,blood;buccal,0.796,0.767,0.7458,TRUE,A+,0.6592,TRUE,3,A++,TRUE
cg08260052,16,3304449,AJ003147.3;LINC00921;ZNF263;ZNF75A,1;1;-1;1,4,TRUE,TRUE,TRUE,3,0.662337662337662,0.793939393939394,0.628571428571429,0.6,0.775324675324675,0.76969696969697,MEFV,2,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,A,buccal,0.5237,0.5268,0.4606,TRUE,A+,0.4619,FALSE,2,A++,TRUE
cg08322580,14,70690538,AL160191.3,-1,1,TRUE,TRUE,TRUE,3,0.906493506493506,0.890909090909091,0.94025974025974,0.83030303030303,0.938961038961039,0.842424242424242,,7,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.8794,0.8205,0.759,TRUE,A+,0.6326,TRUE,4,A++,TRUE
cg08355456,11,67383691,GSTP1,1,1,TRUE,TRUE,TRUE,3,0.603896103896104,0.818181818181818,0.594805194805195,0.842424242424242,0.768831168831169,0.951515151515151,,7,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7018,0.6814,0.679,TRUE,B,0.6801,TRUE,3,B,TRUE
cg08358803,5,170288742,RANBP17,1,1,TRUE,TRUE,TRUE,3,0.523376623376623,0.963636363636364,0.764935064935065,0.806060606060606,0.58961038961039,0.866666666666667,RANBP17,12,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7125,0.7005,0.5831,TRUE,B,0.4271,FALSE,2,B,TRUE
cg08373528,6,42672105,PRPH2,-1,1,TRUE,TRUE,TRUE,3,0.566233766233766,0.854545454545454,0.725974025974026,0.515151515151515,0.833766233766234,0.527272727272727,PRPH2,0,TRUE,I,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,A,blood;buccal,0.5992,0.6046,0.5438,TRUE,A+,0.6866,TRUE,3,A++,TRUE
cg08381504,3,46792357,PRSS45P,-1,1,TRUE,TRUE,TRUE,3,0.620779220779221,0.696969696969697,0.594805194805195,0.903030303030303,0.693506493506494,0.393939393939394,,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4132,0.3032,0.4047,FALSE,B,0.3757,FALSE,1,B,TRUE
cg08477332,1,153590243,AL162258.2;S100A13;S100A16,-1;1;-1,3,TRUE,TRUE,TRUE,3,0.831168831168831,0.866666666666667,0.885714285714286,0.890909090909091,0.81038961038961,0.842424242424242,S100A14,2,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.8551,0.8556,0.8367,TRUE,A+,0.8088,TRUE,4,A++,TRUE
cg08496953,17,42733527,DBF4B,-1,1,TRUE,TRUE,TRUE,3,0.680519480519481,0.757575757575757,0.557142857142857,0.83030303030303,0.77012987012987,0.806060606060606,C17orf104,9,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6247,0.6226,0.4195,TRUE,B,0.5404,TRUE,3,B,TRUE
cg08677398,8,58056175,LINC00588,1,1,TRUE,TRUE,TRUE,3,0.945454545454545,0.890909090909091,0.928571428571429,0.939393939393939,0.941558441558442,0.903030303030303,,5,FALSE,I,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.7089,0.7033,0.6153,TRUE,A+,0.6919,TRUE,4,A++,TRUE
cg08742575,21,47604166,FTCD;PCNT;SPATC1L;YBEY,-1;1;-1;-1,4,TRUE,TRUE,TRUE,3,0.944155844155844,0.878787878787879,0.903896103896104,0.866666666666667,0.938961038961039,0.963636363636364,C21orf56;C21orf56,2,FALSE,I,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,A,blood;buccal,0.8365,0.7807,0.7856,TRUE,A+,0.8013,TRUE,3,A++,TRUE
cg08835041,19,37461278,LINC01535,-1,1,TRUE,TRUE,TRUE,3,0.77012987012987,0.963636363636364,0.653246753246753,0.927272727272727,0.705194805194805,0.987878787878788,,0,TRUE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;blood;buccal,0.7393,0.7162,0.8212,TRUE,A+,0.7033,TRUE,4,A++,TRUE
cg08944170,1,248100614,OR2L13;OR2L2;OR2M4,-1;-1;-1,3,TRUE,TRUE,TRUE,3,0.897402597402597,0.866666666666667,0.937662337662338,0.83030303030303,0.928571428571429,0.854545454545454,OR2L13;OR2L13,9,FALSE,II,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.9176,0.8988,0.9106,TRUE,A+,0.7806,TRUE,4,A++,TRUE
cg09381666,16,88757816,SNAI3-AS1,-1,1,TRUE,TRUE,TRUE,3,0.897402597402597,0.842424242424242,0.885714285714286,0.866666666666667,0.885714285714286,0.854545454545454,,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8239,0.7945,0.249,TRUE,B,0.6464,TRUE,3,B,TRUE
cg09419670,9,123605666,CUTALP,-1,1,TRUE,TRUE,TRUE,3,0.711688311688312,0.854545454545454,0.88961038961039,0.903030303030303,0.712987012987013,0.975757575757576,PSMD5;LOC253039,9,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.8333,0.7901,0.7694,TRUE,A+,0.7395,TRUE,3,A++,TRUE
cg09461388,22,46763229,PKDREJ,1,1,TRUE,TRUE,TRUE,3,0.65974025974026,0.721212121212121,0.685714285714286,0.733333333333333,0.857142857142857,0.842424242424242,CELSR1,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6105,0.6171,0.5429,TRUE,B,0.4986,FALSE,2,B,TRUE
cg09506600,1,248100228,CLK3P2;OR2AK2;OR2L13;OR2L1P;OR2L2;OR2L3;OR2L5;OR2L6P;OR2L8;OR2L9P;OR2M1P;OR2M2;OR2M3;OR2M4;OR2T32P;OR2X1P,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,16,TRUE,TRUE,TRUE,3,0.841558441558442,0.915151515151515,0.87012987012987,0.696969696969697,0.937662337662338,0.842424242424242,OR2L13,10,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,A,buccal,0.8814,0.8665,0.8805,TRUE,A+,0.7347,TRUE,3,A++,TRUE
cg09517075,8,22133004,PIWIL2,-1,1,TRUE,TRUE,TRUE,3,0.680519480519481,0.696969696969697,0.723376623376623,0.587878787878788,0.924675324675325,0.151515151515151,PIWIL2;PIWIL2,11,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.5468,0.5151,0.4933,TRUE,A+,0.5914,TRUE,3,A++,TRUE
cg09526685,4,187126073,CYP4V2,-1,1,TRUE,TRUE,TRUE,3,0.725974025974026,0.806060606060606,0.836363636363636,0.903030303030303,0.841558441558442,0.733333333333333,CYP4V2,3,FALSE,II,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,A,saliva;blood;buccal,0.7782,0.7619,0.7218,TRUE,A+,0.6297,TRUE,4,A++,TRUE
cg09586646,9,123605570,CUTALP;PSMD5,-1;-1,2,TRUE,TRUE,TRUE,3,0.623376623376623,0.527272727272727,0.68961038961039,0.527272727272727,0.868831168831169,0.951515151515151,PSMD5;LOC253039,8,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;blood;buccal,0.6557,0.6525,0.453,TRUE,A+,0.4858,FALSE,3,A++,TRUE
cg09672737,16,1424175,CCDC154,-1,1,TRUE,TRUE,TRUE,3,0.612987012987013,0.648484848484848,0.701298701298701,0.721212121212121,0.779220779220779,0.575757575757576,UNKL,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5634,0.4552,0.6637,TRUE,B,,FALSE,2,B,FALSE
cg09721595,11,77773924,ALG8;KCTD21;KCTD21-AS1,-1;-1;1,3,TRUE,TRUE,TRUE,3,0.751948051948052,0.781818181818182,0.818181818181818,0.818181818181818,0.758441558441558,0.721212121212121,THRSP,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7873,0.7801,0.8043,TRUE,B,0.4162,FALSE,2,B,TRUE
cg09759458,19,480216,SHC2,1,1,TRUE,TRUE,TRUE,3,0.818181818181818,0.793939393939394,0.842857142857143,0.963636363636364,0.798701298701299,0.83030303030303,,0,TRUE,I,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,A,buccal,0.6727,0.6647,0.0973,TRUE,A+,0.5779,TRUE,3,A++,TRUE
cg09827496,16,89740639,AC010538.1;SPATA33,1;-1,2,TRUE,TRUE,TRUE,3,0.820779220779221,0.745454545454545,0.702597402597403,0.660606060606061,0.783116883116883,0.587878787878788,,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6132,0.5753,0.5527,TRUE,B,0.2859,FALSE,2,B,TRUE
cg09858108,8,58055024,LINC00588,1,1,TRUE,TRUE,TRUE,3,0.824675324675325,0.951515151515151,0.854545454545454,0.915151515151515,0.924675324675325,0.903030303030303,,1,FALSE,I,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.654,0.6495,0.556,TRUE,A+,0.6945,TRUE,4,A++,TRUE
cg10137597,8,22132714,PIWIL2,-1,1,TRUE,TRUE,TRUE,3,0.78961038961039,0.76969696969697,0.857142857142857,0.624242424242424,0.918181818181818,0.393939393939394,PIWIL2;PIWIL2,12,FALSE,II,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A,saliva,0.442,0.3981,0.4773,FALSE,A+,0.5616,TRUE,3,A++,TRUE
